Selection	View	Channel	Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	Begin.Path	File.Offset..s.	selec.file	event	detection	class_fixed	class	score	org.sound.files	check.res	duration	min.n.samples	sample.rate	channels	bits	sound.file.samples	Audio	year	year.audio	tipo.de.video	Experimento	Grupo	Individuo	date	old.selec
705	Spectrogram 1	1	2263.729867111	2263.780867111	ch1MPI2021-01-14_11-35-22_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	263.582056	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	263.582056	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-35-22_0000106.wav	automatic	call	call	0.838192206922438	ch6MPI2021-01-14_11-35-22_0000106.wav	OK	0.0510000000009541	4590	90	1	16	27908506	106	2021	2021-106	experimento	vuelo grupal/sin sonido	JP255	NA	2021-01-14	2777
706	Spectrogram 1	1	2264.907200111	2264.958200111	ch1MPI2021-01-14_11-35-22_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	264.759389	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	264.759389	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-35-22_0000106.wav	automatic	call	call	0.820867629576936	ch4MPI2021-01-14_11-35-22_0000106.wav	OK	0.0509999999990214	4589	90	1	16	27908506	106	2021	2021-106	experimento	vuelo grupal/sin sonido	JP255	NA	2021-01-14	2778
707	Spectrogram 1	1	2265.869200111	2265.920200111	ch1MPI2021-01-14_11-35-22_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	265.721389	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	265.721389	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-35-22_0000106.wav	automatic	call	call	0.666353868943648	ch6MPI2021-01-14_11-35-22_0000106.wav	OK	0.0509999999990214	4589	90	1	16	27908506	106	2021	2021-106	experimento	vuelo grupal/sin sonido	JP255	NA	2021-01-14	2779
708	Spectrogram 1	1	2266.963867111	2267.014867111	ch1MPI2021-01-14_11-35-22_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	266.816056	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	266.816056	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-35-22_0000106.wav	automatic	call	call	0.875973178885762	ch4MPI2021-01-14_11-35-22_0000106.wav	OK	0.0510000000010109	4590	90	1	16	27908506	106	2021	2021-106	experimento	vuelo grupal/sin sonido	JP255	NA	2021-01-14	2780
709	Spectrogram 1	1	2268.901211111	2268.952211111	ch1MPI2021-01-14_11-35-22_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	268.753400	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	268.7534	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-35-22_0000106.wav	automatic	call	call	0.751827364846387	ch1MPI2021-01-14_11-35-22_0000106.wav	OK	0.0509999999990214	4589	90	1	16	27908506	106	2021	2021-106	experimento	vuelo grupal/sin sonido	JP255	NA	2021-01-14	2781
710	Spectrogram 1	1	2269.929878111	2269.980878111	ch1MPI2021-01-14_11-35-22_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	269.782067	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	269.782067	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-35-22_0000106.wav	automatic	call	call	0.881072031049154	ch1MPI2021-01-14_11-35-22_0000106.wav	OK	0.0509999999990214	4589	90	1	16	27908506	106	2021	2021-106	experimento	vuelo grupal/sin sonido	JP255	NA	2021-01-14	2782
711	Spectrogram 1	1	2271.961222111	2272.012222111	ch1MPI2021-01-14_11-35-22_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	271.813411	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	271.813411	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-35-22_0000106.wav	automatic	call	call	0.84243539559236	ch4MPI2021-01-14_11-35-22_0000106.wav	OK	0.0509999999990214	4589	90	1	16	27908506	106	2021	2021-106	experimento	vuelo grupal/sin sonido	JP255	NA	2021-01-14	2783
712	Spectrogram 1	1	2273.065889111	2273.116889111	ch1MPI2021-01-14_11-35-22_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	272.918078	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	272.918078	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-35-22_0000106.wav	automatic	call	call	0.624846773849603	ch4MPI2021-01-14_11-35-22_0000106.wav	OK	0.0509999999990214	4589	90	1	16	27908506	106	2021	2021-106	experimento	vuelo grupal/sin sonido	JP255	NA	2021-01-14	2784
713	Spectrogram 1	1	2275.665233111	2275.716233111	ch1MPI2021-01-14_11-35-22_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	275.517422	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	275.517422	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-35-22_0000106.wav	automatic	call	call	0.742933029312013	ch4MPI2021-01-14_11-35-22_0000106.wav	OK	0.0510000000010109	4590	90	1	16	27908506	106	2021	2021-106	experimento	vuelo grupal/sin sonido	JP255	NA	2021-01-14	2785
714	Spectrogram 1	1	2278.842567111	2278.893567111	ch1MPI2021-01-14_11-35-22_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	278.694756	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	278.694756	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-35-22_0000106.wav	automatic	call	call	0.752608742199126	ch1MPI2021-01-14_11-35-22_0000106.wav	OK	0.0509999999990214	4589	90	1	16	27908506	106	2021	2021-106	experimento	vuelo grupal/sin sonido	JP255	NA	2021-01-14	2786
715	Spectrogram 1	1	2280.410578111	2280.461578111	ch1MPI2021-01-14_11-35-22_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	280.262767	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	280.262767	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-35-22_0000106.wav	automatic	call	call	0.800071526204769	ch4MPI2021-01-14_11-35-22_0000106.wav	OK	0.0509999999990214	4589	90	1	16	27908506	106	2021	2021-106	experimento	vuelo grupal/sin sonido	JP255	NA	2021-01-14	2787
716	Spectrogram 1	1	2280.789911111	2280.840911111	ch1MPI2021-01-14_11-35-22_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	280.642100	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	280.6421	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-35-22_0000106.wav	automatic	call	call	0.794753223033876	ch1MPI2021-01-14_11-35-22_0000106.wav	OK	0.0509999999999877	4589	90	1	16	27908506	106	2021	2021-106	experimento	vuelo grupal/sin sonido	JP255	NA	2021-01-14	2788
717	Spectrogram 1	1	2282.717911111	2282.768911111	ch1MPI2021-01-14_11-35-22_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	282.570100	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	282.5701	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-35-22_0000106.wav	automatic	call	call	0.829788538348078	ch1MPI2021-01-14_11-35-22_0000106.wav	OK	0.0510000000009541	4590	90	1	16	27908506	106	2021	2021-106	experimento	vuelo grupal/sin sonido	JP255	NA	2021-01-14	2789
718	Spectrogram 1	1	2285.169255111	2285.220255111	ch1MPI2021-01-14_11-35-22_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	285.021444	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	285.021444	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-35-22_0000106.wav	automatic	call	call	0.599788230803085	ch4MPI2021-01-14_11-35-22_0000106.wav	OK	0.0509999999990214	4589	90	1	16	27908506	106	2021	2021-106	experimento	vuelo grupal/sin sonido	JP255	NA	2021-01-14	2790
719	Spectrogram 1	1	2288.029933111	2288.080933111	ch1MPI2021-01-14_11-35-22_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	287.882122	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	287.882122	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-35-22_0000106.wav	automatic	call	call	0.775962701964927	ch3MPI2021-01-14_11-35-22_0000106.wav	OK	0.0509999999990214	4589	90	1	16	27908506	106	2021	2021-106	experimento	vuelo grupal/sin sonido	JP255	NA	2021-01-14	2791
720	Spectrogram 1	1	2288.777267111	2288.828267111	ch1MPI2021-01-14_11-35-22_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	288.629456	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	288.629456	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-35-22_0000106.wav	automatic	call	call	0.820095058706858	ch7MPI2021-01-14_11-35-22_0000106.wav	OK	0.0510000000010109	4590	90	1	16	27908506	106	2021	2021-106	experimento	vuelo grupal/sin sonido	JP255	NA	2021-01-14	2792
721	Spectrogram 1	1	2289.282600111	2289.333600111	ch1MPI2021-01-14_11-35-22_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	289.134789	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	289.134789	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-35-22_0000106.wav	automatic	call	call	0.785471245464693	ch2MPI2021-01-14_11-35-22_0000106.wav	OK	0.0510000000010109	4590	90	1	16	27908506	106	2021	2021-106	experimento	vuelo grupal/sin sonido	JP255	NA	2021-01-14	2793
722	Spectrogram 1	1	2290.315267111	2290.366267111	ch1MPI2021-01-14_11-35-22_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	290.167456	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	290.167456	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-35-22_0000106.wav	automatic	call	call	0.852288098347403	ch4MPI2021-01-14_11-35-22_0000106.wav	OK	0.0510000000010109	4590	90	1	16	27908506	106	2021	2021-106	experimento	vuelo grupal/sin sonido	JP255	NA	2021-01-14	2794
723	Spectrogram 1	1	2291.297267111	2291.348267111	ch1MPI2021-01-14_11-35-22_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	291.149456	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	291.149456	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-35-22_0000106.wav	automatic	call	call	0.874501879176544	ch4MPI2021-01-14_11-35-22_0000106.wav	OK	0.0510000000010109	4590	90	1	16	27908506	106	2021	2021-106	experimento	vuelo grupal/sin sonido	JP255	NA	2021-01-14	2795
724	Spectrogram 1	1	2293.074611111	2293.125611111	ch1MPI2021-01-14_11-35-22_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	292.926800	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	292.9268	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-35-22_0000106.wav	automatic	call	call	0.474798268729526	ch8MPI2021-01-14_11-35-22_0000106.wav	OK	0.0509999999989645	4589	90	1	16	27908506	106	2021	2021-106	experimento	vuelo grupal/sin sonido	JP255	NA	2021-01-14	2796
725	Spectrogram 1	1	2293.408611111	2293.459611111	ch1MPI2021-01-14_11-35-22_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	293.260800	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	293.2608	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-35-22_0000106.wav	automatic	call	call	0.861893596015637	ch4MPI2021-01-14_11-35-22_0000106.wav	OK	0.0510000000010109	4590	90	1	16	27908506	106	2021	2021-106	experimento	vuelo grupal/sin sonido	JP255	NA	2021-01-14	2797
726	Spectrogram 1	1	2294.412611111	2294.463611111	ch1MPI2021-01-14_11-35-22_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	294.264800	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	294.2648	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-35-22_0000106.wav	automatic	call	call	0.734952410829136	ch4MPI2021-01-14_11-35-22_0000106.wav	OK	0.0509999999990214	4589	90	1	16	27908506	106	2021	2021-106	experimento	vuelo grupal/sin sonido	JP255	NA	2021-01-14	2798
727	Spectrogram 1	1	2296.337955111	2296.388955111	ch1MPI2021-01-14_11-35-22_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	296.190144	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	296.190144	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-35-22_0000106.wav	automatic	call	call	0.582138343046949	ch3MPI2021-01-14_11-35-22_0000106.wav	OK	0.0509999999990214	4589	90	1	16	27908506	106	2021	2021-106	experimento	vuelo grupal/sin sonido	JP255	NA	2021-01-14	2799
728	Spectrogram 1	1	2299.282622111	2299.333622111	ch1MPI2021-01-14_11-35-22_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	299.134811	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	299.134811	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-35-22_0000106.wav	automatic	call	call	0.484146872774966	ch4MPI2021-01-14_11-35-22_0000106.wav	OK	0.0509999999989645	4589	90	1	16	27908506	106	2021	2021-106	experimento	vuelo grupal/sin sonido	JP255	NA	2021-01-14	2800
729	Spectrogram 1	1	2299.840622111	2299.891622111	ch1MPI2021-01-14_11-35-22_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	299.692811	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	299.692811	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-35-22_0000106.wav	automatic	call	call	0.836453280853607	ch1MPI2021-01-14_11-35-22_0000106.wav	OK	0.0509999999990214	4589	90	1	16	27908506	106	2021	2021-106	experimento	vuelo grupal/sin sonido	JP255	NA	2021-01-14	2801
730	Spectrogram 1	1	2300.851967111	2300.902967111	ch1MPI2021-01-14_11-35-22_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	300.704156	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	300.704156	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-35-22_0000106.wav	automatic	call	call	0.754092242229568	ch4MPI2021-01-14_11-35-22_0000106.wav	OK	0.0509999999989645	4589	90	1	16	27908506	106	2021	2021-106	experimento	vuelo grupal/sin sonido	JP255	NA	2021-01-14	2802
731	Spectrogram 1	1	2303.674633111	2303.725633111	ch1MPI2021-01-14_11-35-22_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	303.526822	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	303.526822	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-35-22_0000106.wav	automatic	call	call	0.585171039513631	ch1MPI2021-01-14_11-35-22_0000106.wav	OK	0.0509999999990214	4589	90	1	16	27908506	106	2021	2021-106	experimento	vuelo grupal/sin sonido	JP255	NA	2021-01-14	2803
732	Spectrogram 1	1	2305.712644111	2305.763644111	ch1MPI2021-01-14_11-35-22_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	305.564833	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	305.564833	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-35-22_0000106.wav	automatic	call	call	0.789395450939382	ch1MPI2021-01-14_11-35-22_0000106.wav	OK	0.0509999999989645	4589	90	1	16	27908506	106	2021	2021-106	experimento	vuelo grupal/sin sonido	JP255	NA	2021-01-14	2804
733	Spectrogram 1	1	2308.269989111	2308.320989111	ch1MPI2021-01-14_11-35-22_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	308.122178	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-35-22_0000106.wav	308.122178	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-35-22_0000106.wav	automatic	call	call	0.696496152986188	ch1MPI2021-01-14_11-35-22_0000106.wav	OK	0.0510000000009541	4590	90	1	16	27908506	106	2021	2021-106	experimento	vuelo grupal/sin sonido	JP255	NA	2021-01-14	2805
734	Spectrogram 1	1	2327.619678222	2327.670678222	ch1MPI2021-01-14_11-59-01_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-59-01_0000107.wav	17.377356	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-59-01_0000107.wav	17.377356	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-59-01_0000107.wav	automatic	call	call	0.744895391002049	ch1MPI2021-01-14_11-59-01_0000107.wav	OK	0.0510000000013022	4590	90	1	16	28316467	107	2021	2021-107	experimento	vuelo grupal/sin sonido	F21	NA	2021-01-14	2808
735	Spectrogram 1	1	2329.843011222	2329.894011222	ch1MPI2021-01-14_11-59-01_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-59-01_0000107.wav	19.600689	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-59-01_0000107.wav	19.600689	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-59-01_0000107.wav	automatic	call	call	0.798854018173653	ch1MPI2021-01-14_11-59-01_0000107.wav	OK	0.050999999999501	4589	90	1	16	28316467	107	2021	2021-107	experimento	vuelo grupal/sin sonido	F21	NA	2021-01-14	2809
736	Spectrogram 1	1	2334.935022222	2334.986022222	ch1MPI2021-01-14_11-59-01_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-59-01_0000107.wav	24.692700	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-14_11-59-01_0000107.wav	24.6927	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-14_11-59-01_0000107.wav	automatic	call	call	0.660214802349438	ch1MPI2021-01-14_11-59-01_0000107.wav	OK	0.0510000000013022	4590	90	1	16	28316467	107	2021	2021-107	experimento	vuelo grupal/sin sonido	F21	NA	2021-01-14	2810
