"selec","View","Channel","start","end","sound.files","Begin Path","File Offset (s)","score","class","event","audio","video","video_folder","org.sound.files","ovlp.sels","class_fixed","old.selec","selec.file","detection"
376,"Spectrogram 1",1,47.592978,47.6439779999999,"ch1MPI2020-01-25_10-29-50_0000146.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav",47.592978,0.7042384,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",7,"call",7,"raven_selection_table_calls_for_videos_2021.txt","automatic"
377,"Spectrogram 1",1,52.103011,52.1540109999999,"ch1MPI2020-01-25_10-29-50_0000146.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav",52.103011,0.5413218,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",8,"call",8,"raven_selection_table_calls_for_videos_2021.txt","automatic"
378,"Spectrogram 1",1,52.857011,52.9080109999999,"ch1MPI2020-01-25_10-29-50_0000146.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav",52.857011,0.7536604,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch2MPI2020-01-25_10-29-50_0000146.wav",9,"call",42,"raven_selection_table_calls_for_videos_2021.txt","automatic"
379,"Spectrogram 1",1,58.511056,58.5620559999999,"ch1MPI2020-01-25_10-29-50_0000146.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav",58.511056,0.8147636,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",10,"call",11,"raven_selection_table_calls_for_videos_2021.txt","automatic"
380,"Spectrogram 1",1,61.503067,61.5540669999999,"ch1MPI2020-01-25_10-29-50_0000146.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav",61.503067,0.5740948,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",11,"call",12,"raven_selection_table_calls_for_videos_2021.txt","automatic"
381,"Spectrogram 1",1,65.677756,65.7287559999999,"ch1MPI2020-01-25_10-29-50_0000146.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav",65.677756,0.7529709,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",12,"call",13,"raven_selection_table_calls_for_videos_2021.txt","automatic"
382,"Spectrogram 1",1,68.379111,68.4301110000002,"ch1MPI2020-01-25_10-29-50_0000146.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav",68.379111,0.7350587,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",13,"call",14,"raven_selection_table_calls_for_videos_2021.txt","automatic"
383,"Spectrogram 1",1,72.853144,72.9041439999999,"ch1MPI2020-01-25_10-29-50_0000146.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav",72.853144,0.6975136,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch4MPI2020-01-25_10-29-50_0000146.wav",14,"call",110,"raven_selection_table_calls_for_videos_2021.txt","automatic"
384,"Spectrogram 1",1,74.551144,74.6021439999999,"ch1MPI2020-01-25_10-29-50_0000146.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav",74.551144,0.7345792,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch2MPI2020-01-25_10-29-50_0000146.wav",15,"call",47,"raven_selection_table_calls_for_videos_2021.txt","automatic"
385,"Spectrogram 1",1,76.079156,76.1301560000002,"ch1MPI2020-01-25_10-29-50_0000146.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav",76.079156,0.6501972,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",16,"call",17,"raven_selection_table_calls_for_videos_2021.txt","automatic"
386,"Spectrogram 1",1,80.407189,80.4581890000002,"ch1MPI2020-01-25_10-29-50_0000146.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav",80.407189,0.636348,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",17,"call",18,"raven_selection_table_calls_for_videos_2021.txt","automatic"
387,"Spectrogram 1",1,83.823878,83.8748779999999,"ch1MPI2020-01-25_10-29-50_0000146.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav",83.823878,0.644677,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",18,"call",19,"raven_selection_table_calls_for_videos_2021.txt","automatic"
388,"Spectrogram 1",1,86.476567,86.5275669999999,"ch1MPI2020-01-25_10-29-50_0000146.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav",86.476567,0.6696172,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",19,"call",20,"raven_selection_table_calls_for_videos_2021.txt","automatic"
389,"Spectrogram 1",1,90.683256,90.7342559999999,"ch1MPI2020-01-25_10-29-50_0000146.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav",90.683256,0.5927442,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch2MPI2020-01-25_10-29-50_0000146.wav",20,"call",53,"raven_selection_table_calls_for_videos_2021.txt","automatic"
390,"Spectrogram 1",1,98.099311,98.1503109999999,"ch1MPI2020-01-25_10-29-50_0000146.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav",98.099311,0.6855426,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",21,"call",22,"raven_selection_table_calls_for_videos_2021.txt","automatic"
391,"Spectrogram 1",1,98.941978,98.9929779999999,"ch1MPI2020-01-25_10-29-50_0000146.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav",98.941978,0.7132434,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch3MPI2020-01-25_10-29-50_0000146.wav",22,"call",87,"raven_selection_table_calls_for_videos_2021.txt","automatic"
392,"Spectrogram 1",1,101.5573,101.6083,"ch1MPI2020-01-25_10-29-50_0000146.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav",101.5573,0.6881207,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch2MPI2020-01-25_10-29-50_0000146.wav",23,"call",56,"raven_selection_table_calls_for_videos_2021.txt","automatic"
393,"Spectrogram 1",1,103.5113,103.5623,"ch1MPI2020-01-25_10-29-50_0000146.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav",103.5113,0.6624018,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch2MPI2020-01-25_10-29-50_0000146.wav",24,"call",57,"raven_selection_table_calls_for_videos_2021.txt","automatic"
394,"Spectrogram 1",1,105.5987,105.6497,"ch1MPI2020-01-25_10-29-50_0000146.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav",105.5987,0.8124671,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",25,"call",26,"raven_selection_table_calls_for_videos_2021.txt","automatic"
395,"Spectrogram 1",1,107.866,107.917,"ch1MPI2020-01-25_10-29-50_0000146.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav",107.866,0.8322062,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",26,"call",27,"raven_selection_table_calls_for_videos_2021.txt","automatic"
396,"Spectrogram 1",1,111.6927,111.7437,"ch1MPI2020-01-25_10-29-50_0000146.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav",111.6927,0.6397035,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch4MPI2020-01-25_10-29-50_0000146.wav",27,"call",123,"raven_selection_table_calls_for_videos_2021.txt","automatic"
397,"Spectrogram 1",1,115.4388,115.4898,"ch1MPI2020-01-25_10-29-50_0000146.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav",115.4388,0.6917493,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",28,"call",29,"raven_selection_table_calls_for_videos_2021.txt","automatic"
398,"Spectrogram 1",1,117.1468,117.1978,"ch1MPI2020-01-25_10-29-50_0000146.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav",117.1468,0.8121461,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch4MPI2020-01-25_10-29-50_0000146.wav",29,"call",125,"raven_selection_table_calls_for_videos_2021.txt","automatic"
399,"Spectrogram 1",1,119.9495,120.0005,"ch1MPI2020-01-25_10-29-50_0000146.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav",119.9495,0.5871584,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch4MPI2020-01-25_10-29-50_0000146.wav",30,"call",127,"raven_selection_table_calls_for_videos_2021.txt","automatic"
400,"Spectrogram 1",1,124.7308,124.7818,"ch1MPI2020-01-25_10-29-50_0000146.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav",124.7308,0.6435337,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",31,"call",32,"raven_selection_table_calls_for_videos_2021.txt","automatic"
401,"Spectrogram 1",1,128.6702,128.7212,"ch1MPI2020-01-25_10-29-50_0000146.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav",128.6702,0.6793605,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",32,"call",33,"raven_selection_table_calls_for_videos_2021.txt","automatic"
475,"Spectrogram 1",1,1.8053,1.8053,"ch1MPI2020-01-25_11-05-48_0000148.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-05-48_0000148.wav",1.8053,NA,"call","",NA,NA,"","ch1MPI2020-01-25_11-05-48_0000148.wav",NA,"clap",NA,"raven_selection_table_calls_for_videos_2021.txt","manual"
403,"Spectrogram 1",1,57.007544,57.0585439999999,"ch1MPI2020-01-25_11-05-48_0000148.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-05-48_0000148.wav",57.007544,0.7112765,"call","MPI2020-01-25_11-05-48_0000148.wav",148,156,"T156_G18-A-B_2020","ch3MPI2020-01-25_11-05-48_0000148.wav",2,"call",23,"raven_selection_table_calls_for_videos_2021.txt","automatic"
404,"Spectrogram 1",1,66.221578,66.2725779999999,"ch1MPI2020-01-25_11-05-48_0000148.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-05-48_0000148.wav",66.221578,0.7776005,"call","MPI2020-01-25_11-05-48_0000148.wav",148,156,"T156_G18-A-B_2020","ch1MPI2020-01-25_11-05-48_0000148.wav",3,"call",3,"raven_selection_table_calls_for_videos_2021.txt","automatic"
405,"Spectrogram 1",1,69.148256,69.1992560000002,"ch1MPI2020-01-25_11-05-48_0000148.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-05-48_0000148.wav",69.148256,0.7128593,"call","MPI2020-01-25_11-05-48_0000148.wav",148,156,"T156_G18-A-B_2020","ch4MPI2020-01-25_11-05-48_0000148.wav",4,"call",36,"raven_selection_table_calls_for_videos_2021.txt","automatic"
406,"Spectrogram 1",1,71.7476,71.7985999999999,"ch1MPI2020-01-25_11-05-48_0000148.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-05-48_0000148.wav",71.7476,0.6405761,"call","MPI2020-01-25_11-05-48_0000148.wav",148,156,"T156_G18-A-B_2020","ch4MPI2020-01-25_11-05-48_0000148.wav",5,"call",37,"raven_selection_table_calls_for_videos_2021.txt","automatic"
407,"Spectrogram 1",1,76.165611,76.2166109999999,"ch1MPI2020-01-25_11-05-48_0000148.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-05-48_0000148.wav",76.165611,0.8571121,"call","MPI2020-01-25_11-05-48_0000148.wav",148,156,"T156_G18-A-B_2020","ch1MPI2020-01-25_11-05-48_0000148.wav",6,"call",6,"raven_selection_table_calls_for_videos_2021.txt","automatic"
408,"Spectrogram 1",1,79.867633,79.9186329999999,"ch1MPI2020-01-25_11-05-48_0000148.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-05-48_0000148.wav",79.867633,0.7799025,"call","MPI2020-01-25_11-05-48_0000148.wav",148,156,"T156_G18-A-B_2020","ch2MPI2020-01-25_11-05-48_0000148.wav",7,"call",18,"raven_selection_table_calls_for_videos_2021.txt","automatic"
409,"Spectrogram 1",1,89.449,89.4999999999999,"ch1MPI2020-01-25_11-05-48_0000148.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-05-48_0000148.wav",89.449,0.7342704,"call","MPI2020-01-25_11-05-48_0000148.wav",148,156,"T156_G18-A-B_2020","ch3MPI2020-01-25_11-05-48_0000148.wav",8,"call",30,"raven_selection_table_calls_for_videos_2021.txt","automatic"
410,"Spectrogram 1",1,92.794344,92.8453439999999,"ch1MPI2020-01-25_11-05-48_0000148.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-05-48_0000148.wav",92.794344,0.7395048,"call","MPI2020-01-25_11-05-48_0000148.wav",148,156,"T156_G18-A-B_2020","ch4MPI2020-01-25_11-05-48_0000148.wav",9,"call",42,"raven_selection_table_calls_for_videos_2021.txt","automatic"
411,"Spectrogram 1",1,97.015689,97.0666889999999,"ch1MPI2020-01-25_11-05-48_0000148.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-05-48_0000148.wav",97.015689,0.6820628,"call","MPI2020-01-25_11-05-48_0000148.wav",148,156,"T156_G18-A-B_2020","ch4MPI2020-01-25_11-05-48_0000148.wav",10,"call",43,"raven_selection_table_calls_for_videos_2021.txt","automatic"
412,"Spectrogram 1",1,102.739,102.79,"ch1MPI2020-01-25_11-05-48_0000148.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-05-48_0000148.wav",102.739,0.7872787,"call","MPI2020-01-25_11-05-48_0000148.wav",148,156,"T156_G18-A-B_2020","ch1MPI2020-01-25_11-05-48_0000148.wav",11,"call",10,"raven_selection_table_calls_for_videos_2021.txt","automatic"
476,"Spectrogram 1",1,1.557211,1.557211,"ch1MPI2020-01-25_12-37-42_0000160.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_12-37-42_0000160.wav",1.557211,NA,"call","",NA,NA,"","ch1MPI2020-01-25_12-37-42_0000160.wav",NA,"clap",NA,"raven_selection_table_calls_for_videos_2021.txt","manual"
413,"Spectrogram 1",1,8.520033,8.57103299999993,"ch1MPI2020-01-25_12-37-42_0000160.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_12-37-42_0000160.wav",8.520033,0.7733606,"call","MPI2020-01-25_12-37-42_0000160.wav",160,164,"T164_GGP9_2021","ch3MPI2020-01-25_12-37-42_0000160.wav",1,"call",9,"raven_selection_table_calls_for_videos_2021.txt","automatic"
414,"Spectrogram 1",1,92.0257,92.0766999999999,"ch1MPI2020-01-25_12-37-42_0000160.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_12-37-42_0000160.wav",92.0257,0.6167437,"call","MPI2020-01-25_12-37-42_0000160.wav",160,164,"T164_GGP9_2021","ch2MPI2020-01-25_12-37-42_0000160.wav",2,"call",7,"raven_selection_table_calls_for_videos_2021.txt","automatic"
415,"Spectrogram 1",1,110.3678,110.4188,"ch1MPI2020-01-25_12-37-42_0000160.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_12-37-42_0000160.wav",110.3678,0.7166875,"call","MPI2020-01-25_12-37-42_0000160.wav",160,164,"T164_GGP9_2021","ch4MPI2020-01-25_12-37-42_0000160.wav",3,"call",13,"raven_selection_table_calls_for_videos_2021.txt","automatic"
477,"Spectrogram 1",1,1.268322,1.268322,"ch1MPI2020-01-23_11-26-40_0000109.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-26-40_0000109.wav",1.268322,NA,"call","",NA,NA,"","ch1MPI2020-01-23_11-26-40_0000109.wav",NA,"clap",NA,"raven_selection_table_calls_for_videos_2021.txt","manual"
453,"Spectrogram 1",1,56.255833,56.2962311629997,"ch1MPI2020-01-23_11-26-40_0000109.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-26-40_0000109.wav",56.255833,NA,"call","",NA,NA,"","ch1MPI2020-01-23_11-26-40_0000109.wav",NA,"call",NA,"raven_selection_table_calls_for_videos_2021.txt","manual"
454,"Spectrogram 1",1,78.2603,78.2993051230002,"ch1MPI2020-01-23_11-26-40_0000109.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-26-40_0000109.wav",78.2603,NA,"call","",NA,NA,"","ch1MPI2020-01-23_11-26-40_0000109.wav",NA,"call",NA,"raven_selection_table_calls_for_videos_2021.txt","manual"
455,"Spectrogram 1",1,86.541922,86.590678403,"ch1MPI2020-01-23_11-26-40_0000109.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-26-40_0000109.wav",86.541922,NA,"call","",NA,NA,"","ch1MPI2020-01-23_11-26-40_0000109.wav",NA,"call",NA,"raven_selection_table_calls_for_videos_2021.txt","manual"
416,"Spectrogram 1",1,97.405211,97.4562109999999,"ch1MPI2020-01-23_11-26-40_0000109.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-26-40_0000109.wav",97.405211,0.717027,"call","MPI2020-01-23_11-26-40_0000109.wav",109,107,"T107_GMP19_2021","ch1MPI2020-01-23_11-26-40_0000109.wav",NA,"call",2,"raven_selection_table_calls_for_videos_2021.txt","automatic"
418,"Spectrogram 1",1,106.5346,106.5856,"ch1MPI2020-01-23_11-26-40_0000109.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-26-40_0000109.wav",106.5346,0.5723888,"call","MPI2020-01-23_11-26-40_0000109.wav",109,107,"T107_GMP19_2021","ch3MPI2020-01-23_11-26-40_0000109.wav",NA,"call",1,"raven_selection_table_calls_for_videos_2021.txt","automatic"
456,"Spectrogram 1",1,107.880511,107.912550922,"ch1MPI2020-01-23_11-26-40_0000109.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-26-40_0000109.wav",107.880511,NA,"call","",NA,NA,"","ch1MPI2020-01-23_11-26-40_0000109.wav",NA,"call",NA,"raven_selection_table_calls_for_videos_2021.txt","manual"
457,"Spectrogram 1",1,108.269167,108.298420842,"ch1MPI2020-01-23_11-26-40_0000109.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-26-40_0000109.wav",108.269167,NA,"call","",NA,NA,"","ch1MPI2020-01-23_11-26-40_0000109.wav",NA,"call",NA,"raven_selection_table_calls_for_videos_2021.txt","manual"
459,"Spectrogram 1",1,115.752578,115.784617922,"ch1MPI2020-01-23_11-26-40_0000109.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-26-40_0000109.wav",115.752578,NA,"call","",NA,NA,"","ch1MPI2020-01-23_11-26-40_0000109.wav",NA,"call",NA,"raven_selection_table_calls_for_videos_2021.txt","manual"
458,"Spectrogram 1",1,117.141433,117.180438122,"ch1MPI2020-01-23_11-26-40_0000109.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-26-40_0000109.wav",117.141433,NA,"call","",NA,NA,"","ch1MPI2020-01-23_11-26-40_0000109.wav",NA,"call",NA,"raven_selection_table_calls_for_videos_2021.txt","manual"
419,"Spectrogram 1",1,122.292,122.343,"ch1MPI2020-01-23_11-26-40_0000109.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-26-40_0000109.wav",122.292,0.555415,"call","MPI2020-01-23_11-26-40_0000109.wav",109,107,"T107_GMP19_2021","ch1MPI2020-01-23_11-26-40_0000109.wav",NA,"call",3,"raven_selection_table_calls_for_videos_2021.txt","automatic"
