Selection	View	Channel	Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	score	class_fixed	class	org.sound.files
44978	Spectrogram 1	1	7372.475888889	7372.526888889	ch1MPI2020-01-25_11-54-51_0000152.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-54-51_0000152.wav	118.9514	13354.800	42822.600	0.6190692	call	call	ch1MPI2020-01-25_11-54-51_0000152.wav
44963	Spectrogram 1	1	7374.545888889	7374.596888889	ch1MPI2020-01-25_11-54-51_0000152.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-54-51_0000152.wav	121.0214	13354.800	42822.600	0.6974743	call	call	ch1MPI2020-01-25_11-54-51_0000152.wav
44993	Spectrogram 1	1	7376.589188889	7376.640188889	ch1MPI2020-01-25_11-54-51_0000152.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-54-51_0000152.wav	123.0647	13354.800	42822.600	0.5452423	call	call	ch1MPI2020-01-25_11-54-51_0000152.wav
29763	Spectrogram 1	1	7471.884704444	7471.935704444	ch1MPI2020-01-15_14-17-44_0000005.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-15_14-17-44_0000005.wav	93.1865	13354.800	42822.600	0.489153	call	call	ch1MPI2020-01-15_14-17-44_0000005.wav
29757	Spectrogram 1	1	7474.961384444	7475.012384444	ch1MPI2020-01-15_14-17-44_0000005.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-15_14-17-44_0000005.wav	96.2631	13354.800	42822.600	0.6543984	call	call	ch1MPI2020-01-15_14-17-44_0000005.wav
29753	Spectrogram 1	1	7478.227404444	7478.278404444	ch1MPI2020-01-15_14-17-44_0000005.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-15_14-17-44_0000005.wav	99.5292	13354.800	42822.600	0.7470454	call	call	ch1MPI2020-01-15_14-17-44_0000005.wav
29806	Spectrogram 1	1	7480.186744444	7480.237744444	ch1MPI2020-01-15_14-17-44_0000005.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-15_14-17-44_0000005.wav	101.4885	13354.800	42822.600	0.3247599	call	call	ch1MPI2020-01-15_14-17-44_0000005.wav
29747	Spectrogram 1	1	7480.553444444	7480.604444444	ch1MPI2020-01-15_14-17-44_0000005.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-15_14-17-44_0000005.wav	101.8552	13354.800	42822.600	0.8735854	call	call	ch1MPI2020-01-15_14-17-44_0000005.wav
29762	Spectrogram 1	1	7480.944744444	7480.995744444	ch1MPI2020-01-15_14-17-44_0000005.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-15_14-17-44_0000005.wav	102.2465	13354.800	42822.600	0.5098871	call	call	ch1MPI2020-01-15_14-17-44_0000005.wav
29755	Spectrogram 1	1	7489.655444444	7489.706444444	ch1MPI2020-01-15_14-17-44_0000005.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-15_14-17-44_0000005.wav	110.9572	13354.800	42822.600	0.691547	call	call	ch1MPI2020-01-15_14-17-44_0000005.wav
29751	Spectrogram 1	1	7506.134844444	7506.185844444	ch1MPI2020-01-15_14-17-44_0000005.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-15_14-17-44_0000005.wav	127.4366	13354.800	42822.600	0.7931755	call	call	ch1MPI2020-01-15_14-17-44_0000005.wav
29750	Spectrogram 1	1	7506.508844444	7506.559844444	ch1MPI2020-01-15_14-17-44_0000005.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-15_14-17-44_0000005.wav	127.8106	13354.800	42822.600	0.8032702	call	call	ch1MPI2020-01-15_14-17-44_0000005.wav
29756	Spectrogram 1	1	7512.299544444	7512.350544444	ch1MPI2020-01-15_14-17-44_0000005.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-15_14-17-44_0000005.wav	133.6013	13354.800	42822.600	0.6592972	call	call	ch1MPI2020-01-15_14-17-44_0000005.wav
29761	Spectrogram 1	1	7513.282244444	7513.333244444	ch1MPI2020-01-15_14-17-44_0000005.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-15_14-17-44_0000005.wav	134.5840	13354.800	42822.600	0.524865	call	call	ch1MPI2020-01-15_14-17-44_0000005.wav
1761	Spectrogram 1	1	7534.445644444	7534.496644444	ch1MPI2020-01-15_14-17-44_0000005.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-15_14-17-44_0000005.wav	155.7474	13354.800	42822.600	0.7621447	call	call	ch1MPI2020-01-15_14-17-44_0000005.wav
29749	Spectrogram 1	1	7534.447644444	7534.498644444	ch1MPI2020-01-15_14-17-44_0000005.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-15_14-17-44_0000005.wav	155.7494	13354.800	42822.600	0.8124526	call	call	ch1MPI2020-01-15_14-17-44_0000005.wav
49258	Spectrogram 1	1	7534.772923617	7534.816556455	ch1MPI2020-01-15_14-17-44_0000005.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-15_14-17-44_0000005.wav	156.0747	22025.277	36999.303				
29754	Spectrogram 1	1	7534.837044444	7534.888044444	ch1MPI2020-01-15_14-17-44_0000005.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-15_14-17-44_0000005.wav	156.1388	13354.800	42822.600	0.7216838	call	call	ch1MPI2020-01-15_14-17-44_0000005.wav
29748	Spectrogram 1	1	7542.171044444	7542.222044444	ch1MPI2020-01-15_14-17-44_0000005.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-15_14-17-44_0000005.wav	163.4728	13354.800	42822.600	0.8201472	call	call	ch1MPI2020-01-15_14-17-44_0000005.wav
29752	Spectrogram 1	1	7548.801744444	7548.852744444	ch1MPI2020-01-15_14-17-44_0000005.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-15_14-17-44_0000005.wav	170.1035	13354.800	42822.600	0.752037	call	call	ch1MPI2020-01-15_14-17-44_0000005.wav
49259	Spectrogram 1	1	7549.004499057	7549.062676174	ch1MPI2020-01-15_14-17-44_0000005.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-15_14-17-44_0000005.wav	170.3063	18515.739	40274.871				
29759	Spectrogram 1	1	7549.844444444	7549.895444444	ch1MPI2020-01-15_14-17-44_0000005.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-15_14-17-44_0000005.wav	171.1462	13354.800	42822.600	0.6287778	call	call	ch1MPI2020-01-15_14-17-44_0000005.wav
33235	Spectrogram 1	1	7595.861573333	7595.912573333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	43.8861	13354.800	42822.600	0.7498614	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
49260	Spectrogram 1	1	7598.593215482	7598.644120459	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	46.6178	15006.202	34893.580				
49261	Spectrogram 1	1	7610.504976772	7610.555881749	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	58.5295	15006.202	36063.426				
49262	Spectrogram 1	1	7612.443000213	7612.475724841	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	60.4676	14070.325	32319.920				
33215	Spectrogram 1	1	7614.950293333	7615.001293333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	62.9749	13354.800	42822.600	0.8396004	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33220	Spectrogram 1	1	7617.147633333	7617.198633333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	65.1722	13354.800	42822.600	0.8173459	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33202	Spectrogram 1	1	7619.354973333	7619.405973333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	67.3795	13354.800	42822.600	0.8878852	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33218	Spectrogram 1	1	7622.854323333	7622.905323333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	70.8789	13354.800	42822.600	0.8220591	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33211	Spectrogram 1	1	7623.733653333	7623.784653333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	71.7582	13354.800	42822.600	0.8517049	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33203	Spectrogram 1	1	7625.197663333	7625.248663333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	73.2222	13354.800	42822.600	0.8702306	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33240	Spectrogram 1	1	7628.107673333	7628.158673333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	76.1322	13354.800	42822.600	0.5469467	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33204	Spectrogram 1	1	7634.243693333	7634.294693333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	82.2683	13354.800	42822.600	0.8738316	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33232	Spectrogram 1	1	7636.407693333	7636.458693333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	84.4323	13354.800	42822.600	0.7632011	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33233	Spectrogram 1	1	7642.054383333	7642.105383333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	90.0789	13354.800	42822.600	0.7599106	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33226	Spectrogram 1	1	7645.387053333	7645.438053333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	93.4116	13354.800	42822.600	0.7802412	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33213	Spectrogram 1	1	7647.425063333	7647.476063333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	95.4496	13354.800	42822.600	0.8477131	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33205	Spectrogram 1	1	7650.395743333	7650.446743333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	98.4203	13354.800	42822.600	0.7810161	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33217	Spectrogram 1	1	7654.336433333	7654.387433333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	102.3610	13354.800	42822.600	0.8287711	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33239	Spectrogram 1	1	7656.967133333	7657.018133333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	104.9917	13354.800	42822.600	0.6672399	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33214	Spectrogram 1	1	7661.585133333	7661.636133333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	109.6097	13354.800	42822.600	0.8419584	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33216	Spectrogram 1	1	7663.699733333	7663.750733333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	111.7243	13354.800	42822.600	0.834691	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33228	Spectrogram 1	1	7665.046433333	7665.097433333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	113.0710	13354.800	42822.600	0.7758291	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33219	Spectrogram 1	1	7668.283133333	7668.334133333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	116.3077	13354.800	42822.600	0.8183406	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33231	Spectrogram 1	1	7670.762433333	7670.813433333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	118.7870	13354.800	42822.600	0.7632996	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
1779	Spectrogram 1	1	7670.763801757	7670.814801757	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	118.7884	13354.800	42822.600	0.764631162754695	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33234	Spectrogram 1	1	7672.348433333	7672.399433333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	120.3730	13354.800	42822.600	0.7518595	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33229	Spectrogram 1	1	7674.237133333	7674.288133333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	122.2617	13354.800	42822.600	0.7742896	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33238	Spectrogram 1	1	7677.223133333	7677.274133333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	125.2477	13354.800	42822.600	0.6844111	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33225	Spectrogram 1	1	7685.431133333	7685.482133333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	133.4557	13354.800	42822.600	0.7880498	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33206	Spectrogram 1	1	7688.179833333	7688.230833333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	136.2044	13354.800	42822.600	0.8388998	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33210	Spectrogram 1	1	7689.749833333	7689.800833333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	137.7744	13354.800	42822.600	0.8608371	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
49263	Spectrogram 1	1	7693.185564312	7693.229197149	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	141.2101	15708.110	34659.611				
33237	Spectrogram 1	1	7695.675833333	7695.726833333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	143.7004	13354.800	42822.600	0.6856744	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33222	Spectrogram 1	1	7697.979233333	7698.030233333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	146.0038	13354.800	42822.600	0.804153	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33224	Spectrogram 1	1	7701.199933333	7701.250933333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	149.2245	13354.800	42822.600	0.790028	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
49264	Spectrogram 1	1	7701.930312110	7701.973944948	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	149.9549	14070.325	32553.889				
49265	Spectrogram 1	1	7704.311937830	7704.370114947	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	152.3365	14070.325	32787.858				
33241	Spectrogram 1	1	7707.541233333	7707.592233333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	155.5658	13354.800	42822.600	0.5410595	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33207	Spectrogram 1	1	7710.943933333	7710.994933333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	158.9685	13354.800	42822.600	0.7444921	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33208	Spectrogram 1	1	7710.986633333	7711.037633333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	159.0112	13354.800	42822.600	0.7353716	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33230	Spectrogram 1	1	7713.413233333	7713.464233333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	161.4378	13354.800	42822.600	0.7742322	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33209	Spectrogram 1	1	7716.351233333	7716.402233333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	164.3758	13354.800	42822.600	0.823866	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
33227	Spectrogram 1	1	7717.823233333	7717.874233333	ch1MPI2020-01-25_11-27-26_0000149.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-27-26_0000149.wav	165.8478	13354.800	42822.600	0.7780343	call	call	ch1MPI2020-01-25_11-27-26_0000149.wav
35383	Spectrogram 1	1	7735.202415556	7735.253415556	ch1MPI2020-01-22_11-16-34_0000086.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_11-16-34_0000086.wav	14.7995	13354.800	42822.600	0.7723372	call	call	ch1MPI2020-01-22_11-16-34_0000086.wav
35382	Spectrogram 1	1	7738.695775556	7738.746775556	ch1MPI2020-01-22_11-16-34_0000086.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_11-16-34_0000086.wav	18.2928	13354.800	42822.600	0.7903821	call	call	ch1MPI2020-01-22_11-16-34_0000086.wav
35379	Spectrogram 1	1	7741.957795556	7742.008795556	ch1MPI2020-01-22_11-16-34_0000086.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_11-16-34_0000086.wav	21.5548	13354.800	42822.600	0.8021092	call	call	ch1MPI2020-01-22_11-16-34_0000086.wav
1964	Spectrogram 1	1	7741.961795556	7742.012795556	ch1MPI2020-01-22_11-16-34_0000086.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_11-16-34_0000086.wav	21.5588	13354.800	42822.600	0.7805561	call	call	ch1MPI2020-01-22_11-16-34_0000086.wav
35378	Spectrogram 1	1	7749.296525556	7749.347525556	ch1MPI2020-01-22_11-16-34_0000086.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_11-16-34_0000086.wav	28.8936	13354.800	42822.600	0.8264066	call	call	ch1MPI2020-01-22_11-16-34_0000086.wav
35374	Spectrogram 1	1	7752.069215556	7752.120215556	ch1MPI2020-01-22_11-16-34_0000086.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_11-16-34_0000086.wav	31.6663	13354.800	42822.600	0.6302104	call	call	ch1MPI2020-01-22_11-16-34_0000086.wav
35407	Spectrogram 1	1	7755.007245556	7755.058245556	ch1MPI2020-01-22_11-16-34_0000086.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_11-16-34_0000086.wav	34.6043	13354.800	42822.600	0.5544457	call	call	ch1MPI2020-01-22_11-16-34_0000086.wav
35390	Spectrogram 1	1	7756.608585556	7756.659585556	ch1MPI2020-01-22_11-16-34_0000086.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_11-16-34_0000086.wav	36.2056	13354.800	42822.600	0.7223863	call	call	ch1MPI2020-01-22_11-16-34_0000086.wav
